task,qid,method,cue_a,cue_b,target_idx,pred_idx,success,rt_ms,coarse_visited,fine_steps
associative,0,nn,500,1000,2504,1000,0,0.041099992813542485,0,0
associative,1,nn,0,2000,2503,0,0,0.012600008631125093,0,0
associative,2,nn,1500,1000,2507,1000,0,0.009700015652924776,0,0
associative,3,nn,1000,0,2501,0,0,0.008399976650252938,0,0
associative,4,nn,0,1500,2502,0,0,0.008400005754083395,0,0
associative,5,nn,500,1500,2505,1500,0,0.008200004231184721,0,0
associative,6,nn,2000,1500,2509,1500,0,0.00790000194683671,0,0
associative,7,nn,0,1500,2502,0,0,0.007700000423938036,0,0
associative,8,nn,500,2000,2506,2000,0,0.00790000194683671,0,0
associative,9,nn,1500,2000,2509,1500,0,0.008300004992634058,0,0
associative,10,nn,0,1000,2501,0,0,0.007399998139590025,0,0
associative,11,nn,500,2000,2506,2000,0,0.007700000423938036,0,0
associative,12,nn,500,2000,2506,2000,0,0.007399998139590025,0,0
associative,13,nn,2000,1500,2509,1500,0,0.007599999662488699,0,0
associative,14,nn,1000,2000,2508,1000,0,0.00790000194683671,0,0
associative,15,nn,1000,1500,2507,1000,0,0.007399998139590025,0,0
associative,16,nn,0,1500,2502,0,0,0.007399998139590025,0,0
associative,17,nn,1000,0,2501,0,0,0.007399998139590025,0,0
associative,18,nn,1500,0,2502,0,0,0.007499998901039362,0,0
associative,19,nn,500,1000,2504,1000,0,0.007599999662488699,0,0
associative,20,nn,0,1500,2502,0,0,0.007499998901039362,0,0
associative,21,nn,1500,0,2502,0,0,0.00790000194683671,0,0
associative,22,nn,1000,0,2501,0,0,0.007399998139590025,0,0
associative,23,nn,0,2000,2503,0,0,0.007399998139590025,0,0
associative,24,nn,500,1000,2504,1000,0,0.007599999662488699,0,0
associative,25,nn,0,1000,2501,0,0,0.007599999662488699,0,0
associative,26,nn,2000,1000,2508,1000,0,0.007599999662488699,0,0
associative,27,nn,2000,0,2503,0,0,0.007700000423938036,0,0
associative,28,nn,500,1500,2505,1500,0,0.007599999662488699,0,0
associative,29,nn,1500,0,2502,0,0,0.007499998901039362,0,0
associative,30,nn,1500,500,2505,1500,0,0.007599999662488699,0,0
associative,31,nn,1000,0,2501,0,0,0.007399998139590025,0,0
associative,32,nn,500,1000,2504,1000,0,0.007499998901039362,0,0
associative,33,nn,1500,500,2505,1500,0,0.007599999662488699,0,0
associative,34,nn,0,1000,2501,0,0,0.007499998901039362,0,0
associative,35,nn,1500,2000,2509,1500,0,0.007499998901039362,0,0
associative,36,nn,500,0,2500,0,0,0.007499998901039362,0,0
associative,37,nn,0,1500,2502,0,0,0.00790000194683671,0,0
associative,38,nn,2000,1000,2508,1000,0,0.007400027243420482,0,0
associative,39,nn,2000,500,2506,2000,0,0.007599999662488699,0,0
associative,40,nn,0,1500,2502,0,0,0.007499998901039362,0,0
associative,41,nn,1000,0,2501,0,0,0.007800001185387373,0,0
associative,42,nn,500,1000,2504,1000,0,0.007399998139590025,0,0
associative,43,nn,0,500,2500,0,0,0.007299997378140688,0,0
associative,44,nn,1500,500,2505,1500,0,0.007399998139590025,0,0
associative,45,nn,1500,500,2505,1500,0,0.007800001185387373,0,0
