task,qid,method,cue_a,cue_b,target_idx,pred_idx,success,rt_ms,coarse_visited,fine_steps
bridge,0,nn,1500,2000,2509,2509,1,0.04830001853406429,0,0
bridge,1,nn,500,0,2500,2500,1,0.01829999382607639,0,0
bridge,2,nn,1500,0,2502,2502,1,0.015199999324977398,0,0
bridge,3,nn,1000,2000,2508,2508,1,0.014399993233382702,0,0
bridge,4,nn,2000,500,2506,2506,1,0.013999990187585354,0,0
bridge,5,nn,1500,0,2502,2502,1,0.012200005585327744,0,0
bridge,6,nn,500,1500,2505,2505,1,0.011800002539530396,0,0
bridge,7,nn,1000,1500,2507,1000,0,0.011600001016631722,0,0
bridge,8,nn,2000,500,2506,2506,1,0.011600001016631722,0,0
bridge,9,nn,1000,1500,2507,1000,0,0.011900003300979733,0,0
bridge,10,nn,0,1500,2502,2502,1,0.011399999493733048,0,0
bridge,11,nn,2000,1000,2508,2508,1,0.01170000177808106,0,0
bridge,12,nn,1500,0,2502,2502,1,0.012200005585327744,0,0
bridge,13,nn,1000,500,2504,2504,1,0.012200005585327744,0,0
bridge,14,nn,500,0,2500,2500,1,0.011400028597563505,0,0
bridge,15,nn,0,500,2500,2500,1,0.011299998732283711,0,0
bridge,16,nn,1000,500,2504,2504,1,0.011399999493733048,0,0
bridge,17,nn,2000,0,2503,2503,1,0.011399999493733048,0,0
bridge,18,nn,1000,2000,2508,2508,1,0.011500000255182385,0,0
bridge,19,nn,2000,1000,2508,2508,1,0.011299998732283711,0,0
bridge,20,nn,500,0,2500,2500,1,0.011500000255182385,0,0
bridge,21,nn,500,2000,2506,2506,1,0.01170000177808106,0,0
bridge,22,nn,0,1000,2501,0,0,0.012100004823878407,0,0
bridge,23,nn,0,2000,2503,2503,1,0.01170000177808106,0,0
bridge,24,nn,2000,500,2506,2506,1,0.011399999493733048,0,0
bridge,25,nn,1500,0,2502,2502,1,0.011500000255182385,0,0
bridge,26,nn,0,1500,2502,2502,1,0.01170000177808106,0,0
bridge,27,nn,1000,0,2501,0,0,0.011500000255182385,0,0
bridge,28,nn,500,2000,2506,2506,1,0.011500000255182385,0,0
bridge,29,nn,1500,2000,2509,2509,1,0.011500000255182385,0,0
bridge,30,nn,500,1500,2505,2505,1,0.011600001016631722,0,0
bridge,31,nn,1500,2000,2509,2509,1,0.01170000177808106,0,0
bridge,32,nn,2000,1500,2509,2509,1,0.011600001016631722,0,0
bridge,33,nn,1500,0,2502,2502,1,0.011500000255182385,0,0
bridge,34,nn,1000,500,2504,2504,1,0.011399999493733048,0,0
bridge,35,nn,1000,2000,2508,2508,1,0.011299998732283711,0,0
bridge,36,nn,0,1500,2502,2502,1,0.011399999493733048,0,0
bridge,37,nn,1000,2000,2508,2508,1,0.011399999493733048,0,0
bridge,38,nn,2000,0,2503,2503,1,0.01170000177808106,0,0
