task,qid,method,cue_a,cue_b,target_idx,pred_idx,success,rt_ms,coarse_visited,fine_steps
bridge,0,nn,1000,500,2504,500,0,0.04569999873638153,0,0
bridge,1,nn,2000,1000,2508,2000,0,0.017099984688684344,0,0
bridge,2,nn,2000,1500,2509,2509,1,0.01379998866468668,0,0
bridge,3,nn,1000,0,2501,2501,1,0.01309998333454132,0,0
bridge,4,nn,0,1500,2502,2502,1,0.012900010915473104,0,0
bridge,5,nn,1500,1000,2507,2507,1,0.011900003300979733,0,0
bridge,6,nn,0,1000,2501,2501,1,0.011600001016631722,0,0
bridge,7,nn,1500,500,2505,500,0,0.011800002539530396,0,0
bridge,8,nn,500,2000,2506,500,0,0.011399999493733048,0,0
bridge,9,nn,1500,0,2502,2502,1,0.011500000255182385,0,0
bridge,10,nn,1500,500,2505,500,0,0.011600001016631722,0,0
bridge,11,nn,0,1000,2501,2501,1,0.011499971151351929,0,0
bridge,12,nn,0,1500,2502,2502,1,0.011900003300979733,0,0
bridge,13,nn,500,0,2500,2500,1,0.011899974197149277,0,0
bridge,14,nn,1000,500,2504,500,0,0.011199997970834374,0,0
bridge,15,nn,1000,2000,2508,2000,0,0.011199997970834374,0,0
bridge,16,nn,2000,500,2506,500,0,0.011199997970834374,0,0
bridge,17,nn,1000,500,2504,500,0,0.011299998732283711,0,0
bridge,18,nn,0,2000,2503,2503,1,0.011299998732283711,0,0
bridge,19,nn,0,500,2500,2500,1,0.011299998732283711,0,0
bridge,20,nn,500,2000,2506,500,0,0.011299998732283711,0,0
bridge,21,nn,0,2000,2503,2503,1,0.011399999493733048,0,0
bridge,22,nn,2000,1000,2508,2000,0,0.011899974197149277,0,0
bridge,23,nn,1500,500,2505,500,0,0.011199997970834374,0,0
bridge,24,nn,1500,0,2502,2502,1,0.011600001016631722,0,0
bridge,25,nn,1500,500,2505,500,0,0.011399999493733048,0,0
bridge,26,nn,1000,1500,2507,2507,1,0.011500000255182385,0,0
bridge,27,nn,0,1500,2502,2502,1,0.011399999493733048,0,0
bridge,28,nn,1000,1500,2507,2507,1,0.011500000255182385,0,0
bridge,29,nn,2000,0,2503,2503,1,0.011299998732283711,0,0
bridge,30,nn,1500,500,2505,500,0,0.011199997970834374,0,0
bridge,31,nn,1000,500,2504,500,0,0.01170000177808106,0,0
bridge,32,nn,0,1500,2502,2502,1,0.011600001016631722,0,0
bridge,33,nn,1000,0,2501,2501,1,0.011399999493733048,0,0
bridge,34,nn,0,2000,2503,2503,1,0.011299998732283711,0,0
bridge,35,nn,1000,500,2504,500,0,0.011199997970834374,0,0
bridge,36,nn,2000,0,2503,2503,1,0.011299998732283711,0,0
bridge,37,nn,1000,2000,2508,2000,0,0.011299998732283711,0,0
bridge,38,nn,1000,0,2501,2501,1,0.011299998732283711,0,0
bridge,39,nn,500,2000,2506,500,0,0.011199997970834374,0,0
bridge,40,nn,2000,500,2506,500,0,0.011500000255182385,0,0
bridge,41,nn,2000,1000,2508,2000,0,0.011200027074664831,0,0
bridge,42,nn,0,1000,2501,2501,1,0.011099997209385037,0,0
bridge,43,nn,1000,0,2501,2501,1,0.011199997970834374,0,0
bridge,44,nn,2000,500,2506,500,0,0.011500000255182385,0,0
bridge,45,nn,1000,1500,2507,2507,1,0.011299998732283711,0,0
bridge,46,nn,2000,0,2503,2503,1,0.011199997970834374,0,0
bridge,47,nn,500,1500,2505,500,0,0.011199997970834374,0,0
bridge,48,nn,2000,500,2506,500,0,0.011299998732283711,0,0
bridge,49,nn,0,1500,2502,2502,1,0.011600001016631722,0,0
bridge,50,nn,0,1500,2502,2502,1,0.011399999493733048,0,0
bridge,51,nn,500,2000,2506,500,0,0.011299998732283711,0,0
bridge,52,nn,1500,1000,2507,2507,1,0.011299998732283711,0,0
bridge,53,nn,1000,2000,2508,2000,0,0.011600001016631722,0,0
bridge,54,nn,0,1000,2501,2501,1,0.011199997970834374,0,0
bridge,55,nn,0,1000,2501,2501,1,0.011299998732283711,0,0
bridge,56,nn,2000,0,2503,2503,1,0.011299998732283711,0,0
bridge,57,nn,0,1000,2501,2501,1,0.011299998732283711,0,0
bridge,58,nn,1000,2000,2508,2000,0,0.011600001016631722,0,0
bridge,59,nn,0,1000,2501,2501,1,0.011099997209385037,0,0
bridge,60,nn,1500,0,2502,2502,1,0.011199997970834374,0,0
bridge,61,nn,1500,1000,2507,2507,1,0.011199997970834374,0,0
bridge,62,nn,1500,2000,2509,2509,1,0.011399999493733048,0,0
bridge,63,nn,1000,1500,2507,2507,1,0.011199997970834374,0,0
bridge,64,nn,2000,1000,2508,2000,0,0.011199997970834374,0,0
bridge,65,nn,1000,0,2501,2501,1,0.011299998732283711,0,0
bridge,66,nn,1000,2000,2508,2000,0,0.011299998732283711,0,0
bridge,67,nn,500,1000,2504,500,0,0.011399999493733048,0,0
bridge,68,nn,2000,1500,2509,2509,1,0.011299998732283711,0,0
bridge,69,nn,500,0,2500,2500,1,0.011099997209385037,0,0
bridge,70,nn,0,1500,2502,2502,1,0.011099997209385037,0,0
bridge,71,nn,1000,1500,2507,2507,1,0.011099997209385037,0,0
bridge,72,nn,1500,1000,2507,2507,1,0.011299998732283711,0,0
bridge,73,nn,0,2000,2503,2503,1,0.011099997209385037,0,0
bridge,74,nn,1000,1500,2507,2507,1,0.011199997970834374,0,0
bridge,75,nn,2000,1500,2509,2509,1,0.011200027074664831,0,0
bridge,76,nn,1000,2000,2508,2000,0,0.011600001016631722,0,0
bridge,77,nn,1000,2000,2508,2000,0,0.011399999493733048,0,0
bridge,78,nn,2000,0,2503,2503,1,0.011399999493733048,0,0
bridge,79,nn,2000,1000,2508,2000,0,0.011199997970834374,0,0
bridge,80,nn,500,1000,2504,500,0,0.011299998732283711,0,0
