task,qid,method,cue_a,cue_b,target_idx,pred_idx,success,rt_ms,coarse_visited,fine_steps
bridge,0,nn,500,1000,2504,2504,1,0.05110001075081527,0,0
bridge,1,nn,0,2000,2503,2503,1,0.01789999078027904,0,0
bridge,2,nn,1500,1000,2507,2507,1,0.015700003132224083,0,0
bridge,3,nn,1000,0,2501,2501,1,0.013699987903237343,0,0
bridge,4,nn,0,1500,2502,2502,1,0.012400007108226418,0,0
bridge,5,nn,500,1500,2505,2505,1,0.011800002539530396,0,0
bridge,6,nn,2000,1500,2509,1500,0,0.011199997970834374,0,0
bridge,7,nn,0,1500,2502,2502,1,0.011299998732283711,0,0
bridge,8,nn,500,2000,2506,2000,0,0.011600001016631722,0,0
bridge,9,nn,1500,2000,2509,1500,0,0.011600001016631722,0,0
bridge,10,nn,0,1000,2501,2501,1,0.011900003300979733,0,0
bridge,11,nn,500,2000,2506,2000,0,0.011800002539530396,0,0
bridge,12,nn,500,2000,2506,2000,0,0.011299998732283711,0,0
bridge,13,nn,2000,1500,2509,1500,0,0.011600001016631722,0,0
bridge,14,nn,1000,2000,2508,2508,1,0.0109999964479357,0,0
bridge,15,nn,1000,1500,2507,2507,1,0.010899995686486363,0,0
bridge,16,nn,0,1500,2502,2502,1,0.0109999964479357,0,0
bridge,17,nn,1000,0,2501,2501,1,0.010899995686486363,0,0
bridge,18,nn,1500,0,2502,2502,1,0.010799994925037026,0,0
bridge,19,nn,500,1000,2504,2504,1,0.0109999964479357,0,0
bridge,20,nn,0,1500,2502,2502,1,0.010899995686486363,0,0
bridge,21,nn,1500,0,2502,2502,1,0.0109999964479357,0,0
bridge,22,nn,1000,0,2501,2501,1,0.010899995686486363,0,0
bridge,23,nn,0,2000,2503,2503,1,0.010800024028867483,0,0
bridge,24,nn,500,1000,2504,2504,1,0.011199997970834374,0,0
bridge,25,nn,0,1000,2501,2501,1,0.010899995686486363,0,0
bridge,26,nn,2000,1000,2508,2508,1,0.0109999964479357,0,0
bridge,27,nn,2000,0,2503,2503,1,0.010899995686486363,0,0
bridge,28,nn,500,1500,2505,2505,1,0.0109999964479357,0,0
bridge,29,nn,1500,0,2502,2502,1,0.0109999964479357,0,0
bridge,30,nn,1500,500,2505,2505,1,0.0109999964479357,0,0
bridge,31,nn,1000,0,2501,2501,1,0.010899995686486363,0,0
bridge,32,nn,500,1000,2504,2504,1,0.010899995686486363,0,0
bridge,33,nn,1500,500,2505,2505,1,0.0109999964479357,0,0
bridge,34,nn,0,1000,2501,2501,1,0.010899995686486363,0,0
bridge,35,nn,1500,2000,2509,1500,0,0.011299998732283711,0,0
bridge,36,nn,500,0,2500,2500,1,0.010899995686486363,0,0
bridge,37,nn,0,1500,2502,2502,1,0.010799994925037026,0,0
bridge,38,nn,2000,1000,2508,2508,1,0.010899995686486363,0,0
bridge,39,nn,2000,500,2506,2000,0,0.0109999964479357,0,0
bridge,40,nn,0,1500,2502,2502,1,0.01069999416358769,0,0
bridge,41,nn,1000,0,2501,2501,1,0.0109999964479357,0,0
bridge,42,nn,500,1000,2504,2504,1,0.0109999964479357,0,0
bridge,43,nn,0,500,2500,2500,1,0.011099997209385037,0,0
bridge,44,nn,1500,500,2505,2505,1,0.01069999416358769,0,0
bridge,45,nn,1500,500,2505,2505,1,0.010899995686486363,0,0
bridge,46,nn,1000,0,2501,2501,1,0.011199997970834374,0,0
bridge,47,nn,2000,0,2503,2503,1,0.010799994925037026,0,0
bridge,48,nn,0,1000,2501,2501,1,0.010799994925037026,0,0
bridge,49,nn,500,2000,2506,2000,0,0.010899995686486363,0,0
bridge,50,nn,2000,500,2506,2000,0,0.010899995686486363,0,0
bridge,51,nn,2000,0,2503,2503,1,0.010899995686486363,0,0
bridge,52,nn,0,2000,2503,2503,1,0.010599993402138352,0,0
bridge,53,nn,1500,1000,2507,2507,1,0.0109999964479357,0,0
bridge,54,nn,500,1500,2505,2505,1,0.010799994925037026,0,0
bridge,55,nn,1500,500,2505,2505,1,0.010799994925037026,0,0
