task,qid,method,cue_a,cue_b,target_idx,pred_idx,success,rt_ms,coarse_visited,fine_steps
associative,0,nn,500,1000,2504,1000,0,0.04909999552182853,0,0
associative,1,nn,0,2000,2503,0,0,0.017699989257380366,0,0
associative,2,nn,1500,1000,2507,1000,0,0.01479999627918005,0,0
associative,3,nn,1000,0,2501,0,0,0.014400022337213159,0,0
associative,4,nn,0,1500,2502,0,0,0.013400014722719789,0,0
associative,5,nn,500,1500,2505,1500,0,0.012999982573091984,0,0
associative,6,nn,2000,1500,2509,1500,0,0.012600008631125093,0,0
associative,7,nn,0,1500,2502,0,0,0.01170000177808106,0,0
associative,8,nn,500,2000,2506,2000,0,0.011800002539530396,0,0
associative,9,nn,1500,2000,2509,1500,0,0.011900003300979733,0,0
associative,10,nn,0,1000,2501,0,0,0.011800002539530396,0,0
associative,11,nn,500,2000,2506,2000,0,0.012100004823878407,0,0
associative,12,nn,500,2000,2506,2000,0,0.011800002539530396,0,0
associative,13,nn,2000,1500,2509,1500,0,0.011500000255182385,0,0
associative,14,nn,1000,2000,2508,1000,0,0.011500000255182385,0,0
associative,15,nn,1000,1500,2507,1000,0,0.011399999493733048,0,0
associative,16,nn,0,1500,2502,0,0,0.011600001016631722,0,0
associative,17,nn,1000,0,2501,0,0,0.011500000255182385,0,0
associative,18,nn,1500,0,2502,0,0,0.011500000255182385,0,0
associative,19,nn,500,1000,2504,1000,0,0.011399999493733048,0,0
associative,20,nn,0,1500,2502,0,0,0.011500000255182385,0,0
associative,21,nn,1500,0,2502,0,0,0.01170000177808106,0,0
associative,22,nn,1000,0,2501,0,0,0.01170000177808106,0,0
associative,23,nn,0,2000,2503,0,0,0.011399999493733048,0,0
associative,24,nn,500,1000,2504,1000,0,0.011600001016631722,0,0
associative,25,nn,0,1000,2501,0,0,0.011399999493733048,0,0
associative,26,nn,2000,1000,2508,1000,0,0.01170000177808106,0,0
associative,27,nn,2000,0,2503,0,0,0.011399999493733048,0,0
associative,28,nn,500,1500,2505,1500,0,0.01170000177808106,0,0
associative,29,nn,1500,0,2502,0,0,0.011600001016631722,0,0
associative,30,nn,1500,500,2505,1500,0,0.011900003300979733,0,0
associative,31,nn,1000,0,2501,0,0,0.011600001016631722,0,0
associative,32,nn,500,1000,2504,1000,0,0.011399999493733048,0,0
associative,33,nn,1500,500,2505,1500,0,0.011500000255182385,0,0
associative,34,nn,0,1000,2501,0,0,0.011500000255182385,0,0
associative,35,nn,1500,2000,2509,1500,0,0.011600001016631722,0,0
associative,36,nn,500,0,2500,0,0,0.011199997970834374,0,0
associative,37,nn,0,1500,2502,0,0,0.011399999493733048,0,0
associative,38,nn,2000,1000,2508,1000,0,0.011600001016631722,0,0
associative,39,nn,2000,500,2506,2000,0,0.01170000177808106,0,0
associative,40,nn,0,1500,2502,0,0,0.011399999493733048,0,0
associative,41,nn,1000,0,2501,0,0,0.011500000255182385,0,0
associative,42,nn,500,1000,2504,1000,0,0.011500000255182385,0,0
associative,43,nn,0,500,2500,0,0,0.011399999493733048,0,0
associative,44,nn,1500,500,2505,1500,0,0.011500000255182385,0,0
associative,45,nn,1500,500,2505,1500,0,0.011500000255182385,0,0
associative,46,nn,1000,0,2501,0,0,0.011399999493733048,0,0
associative,47,nn,2000,0,2503,0,0,0.011300027836114168,0,0
associative,48,nn,0,1000,2501,0,0,0.011800002539530396,0,0
associative,49,nn,500,2000,2506,2000,0,0.011600001016631722,0,0
associative,50,nn,2000,500,2506,2000,0,0.011500000255182385,0,0
associative,51,nn,2000,0,2503,0,0,0.011500000255182385,0,0
associative,52,nn,0,2000,2503,0,0,0.011399999493733048,0,0
associative,53,nn,1500,1000,2507,1000,0,0.011500000255182385,0,0
associative,54,nn,500,1500,2505,1500,0,0.011500000255182385,0,0
associative,55,nn,1500,500,2505,1500,0,0.011500000255182385,0,0
associative,56,nn,0,1000,2501,0,0,0.011299998732283711,0,0
associative,57,nn,0,2000,2503,0,0,0.011900003300979733,0,0
associative,58,nn,1500,0,2502,0,0,0.011800002539530396,0,0
associative,59,nn,500,1500,2505,1500,0,0.011500000255182385,0,0
associative,60,nn,1000,0,2501,0,0,0.011500000255182385,0,0
associative,61,nn,500,2000,2506,2000,0,0.011500000255182385,0,0
associative,62,nn,500,1000,2504,1000,0,0.011399999493733048,0,0
associative,63,nn,500,0,2500,0,0,0.011500000255182385,0,0
associative,64,nn,2000,0,2503,0,0,0.011299998732283711,0,0
associative,65,nn,500,2000,2506,2000,0,0.011500000255182385,0,0
associative,66,nn,500,1500,2505,1500,0,0.011600001016631722,0,0
associative,67,nn,2000,1500,2509,1500,0,0.011599971912801266,0,0
associative,68,nn,0,2000,2503,0,0,0.011299998732283711,0,0
associative,69,nn,2000,500,2506,2000,0,0.011500000255182385,0,0
associative,70,nn,2000,1000,2508,1000,0,0.011399999493733048,0,0
associative,71,nn,0,1500,2502,0,0,0.011800002539530396,0,0
associative,72,nn,2000,500,2506,2000,0,0.011500000255182385,0,0
associative,73,nn,2000,1000,2508,1000,0,0.011600001016631722,0,0
associative,74,nn,1000,1500,2507,1000,0,0.011500000255182385,0,0
associative,75,nn,0,2000,2503,0,0,0.01170000177808106,0,0
associative,76,nn,2000,0,2503,0,0,0.01170000177808106,0,0
associative,77,nn,500,2000,2506,2000,0,0.011600001016631722,0,0
associative,78,nn,1000,500,2504,1000,0,0.011800002539530396,0,0
associative,79,nn,0,2000,2503,0,0,0.011500000255182385,0,0
