task,qid,method,cue_a,cue_b,target_idx,pred_idx,success,rt_ms,coarse_visited,fine_steps
associative,0,nn,500,1000,2504,1000,0,0.04990000161342323,0,0
associative,1,nn,0,2000,2503,0,0,0.01819999306462705,0,0
associative,2,nn,1500,1000,2507,1000,0,0.015400000847876072,0,0
associative,3,nn,1000,0,2501,0,0,0.013800017768517137,0,0
associative,4,nn,0,1500,2502,0,0,0.015999976312741637,0,0
associative,5,nn,500,1500,2505,1500,0,0.015600002370774746,0,0
associative,6,nn,2000,1500,2509,1500,0,0.016399979358538985,0,0
associative,7,nn,0,1500,2502,0,0,0.014999997802078724,0,0
associative,8,nn,500,2000,2506,2000,0,0.014699995517730713,0,0
associative,9,nn,1500,2000,2509,1500,0,0.014499993994832039,0,0
associative,10,nn,0,1000,2501,0,0,0.01379998866468668,0,0
associative,11,nn,500,2000,2506,2000,0,0.013200013199821115,0,0
associative,12,nn,500,2000,2506,2000,0,0.014999997802078724,0,0
associative,13,nn,2000,1500,2509,1500,0,0.014299992471933365,0,0
associative,14,nn,1000,2000,2508,1000,0,0.012900010915473104,0,0
associative,15,nn,1000,1500,2507,1000,0,0.01309998333454132,0,0
associative,16,nn,0,1500,2502,0,0,0.012800010154023767,0,0
associative,17,nn,1000,0,2501,0,0,0.013400014722719789,0,0
associative,18,nn,1500,0,2502,0,0,0.013999990187585354,0,0
associative,19,nn,500,1000,2504,1000,0,0.013399985618889332,0,0
associative,20,nn,0,1500,2502,0,0,0.013100012438371778,0,0
associative,21,nn,1500,0,2502,0,0,0.013300013961270452,0,0
associative,22,nn,1000,0,2501,0,0,0.013599987141788006,0,0
associative,23,nn,0,2000,2503,0,0,0.013599987141788006,0,0
associative,24,nn,500,1000,2504,1000,0,0.01479999627918005,0,0
associative,25,nn,0,1000,2501,0,0,0.013499986380338669,0,0
associative,26,nn,2000,1000,2508,1000,0,0.013500015484169126,0,0
associative,27,nn,2000,0,2503,0,0,0.013900018529966474,0,0
associative,28,nn,500,1500,2505,1500,0,0.01309998333454132,0,0
associative,29,nn,1500,0,2502,0,0,0.013200013199821115,0,0
associative,30,nn,1500,500,2505,1500,0,0.014300021575763822,0,0
associative,31,nn,1000,0,2501,0,0,0.014100020052865148,0,0
associative,32,nn,500,1000,2504,1000,0,0.013899989426136017,0,0
associative,33,nn,1500,500,2505,1500,0,0.01479999627918005,0,0
associative,34,nn,0,1000,2501,0,0,0.01279998105019331,0,0
associative,35,nn,1500,2000,2509,1500,0,0.011600001016631722,0,0
associative,36,nn,500,0,2500,0,0,0.011800002539530396,0,0
associative,37,nn,0,1500,2502,0,0,0.011600001016631722,0,0
associative,38,nn,2000,1000,2508,1000,0,0.011600001016631722,0,0
associative,39,nn,2000,500,2506,2000,0,0.011399999493733048,0,0
associative,40,nn,0,1500,2502,0,0,0.011299998732283711,0,0
associative,41,nn,1000,0,2501,0,0,0.011399999493733048,0,0
associative,42,nn,500,1000,2504,1000,0,0.011299998732283711,0,0
associative,43,nn,0,500,2500,0,0,0.011299998732283711,0,0
associative,44,nn,1500,500,2505,1500,0,0.011399999493733048,0,0
associative,45,nn,1500,500,2505,1500,0,0.01170000177808106,0,0
associative,46,nn,1000,0,2501,0,0,0.011399999493733048,0,0
associative,47,nn,2000,0,2503,0,0,0.011399999493733048,0,0
associative,48,nn,0,1000,2501,0,0,0.011299998732283711,0,0
associative,49,nn,500,2000,2506,2000,0,0.011199997970834374,0,0
associative,50,nn,2000,500,2506,2000,0,0.011399999493733048,0,0
associative,51,nn,2000,0,2503,0,0,0.011500000255182385,0,0
associative,52,nn,0,2000,2503,0,0,0.011199997970834374,0,0
associative,53,nn,1500,1000,2507,1000,0,0.011200027074664831,0,0
associative,54,nn,500,1500,2505,1500,0,0.011399999493733048,0,0
associative,55,nn,1500,500,2505,1500,0,0.011399999493733048,0,0
associative,56,nn,0,1000,2501,0,0,0.011399999493733048,0,0
associative,57,nn,0,2000,2503,0,0,0.011600001016631722,0,0
associative,58,nn,1500,0,2502,0,0,0.011399999493733048,0,0
associative,59,nn,500,1500,2505,1500,0,0.011399999493733048,0,0
associative,60,nn,1000,0,2501,0,0,0.011399999493733048,0,0
associative,61,nn,500,2000,2506,2000,0,0.011500000255182385,0,0
associative,62,nn,500,1000,2504,1000,0,0.011500000255182385,0,0
associative,63,nn,500,0,2500,0,0,0.01170000177808106,0,0
associative,64,nn,2000,0,2503,0,0,0.011399999493733048,0,0
associative,65,nn,500,2000,2506,2000,0,0.011299998732283711,0,0
associative,66,nn,500,1500,2505,1500,0,0.011500000255182385,0,0
associative,67,nn,2000,1500,2509,1500,0,0.011600001016631722,0,0
associative,68,nn,0,2000,2503,0,0,0.011300027836114168,0,0
associative,69,nn,2000,500,2506,2000,0,0.011500000255182385,0,0
associative,70,nn,2000,1000,2508,1000,0,0.011500000255182385,0,0
associative,71,nn,0,1500,2502,0,0,0.011399999493733048,0,0
associative,72,nn,2000,500,2506,2000,0,0.011500000255182385,0,0
associative,73,nn,2000,1000,2508,1000,0,0.011299998732283711,0,0
associative,74,nn,1000,1500,2507,1000,0,0.011500000255182385,0,0
associative,75,nn,0,2000,2503,0,0,0.011299998732283711,0,0
associative,76,nn,2000,0,2503,0,0,0.011399999493733048,0,0
associative,77,nn,500,2000,2506,2000,0,0.011600001016631722,0,0
associative,78,nn,1000,500,2504,1000,0,0.011299998732283711,0,0
associative,79,nn,0,2000,2503,0,0,0.011399999493733048,0,0
associative,80,nn,2000,500,2506,2000,0,0.011299998732283711,0,0
associative,81,nn,500,2000,2506,2000,0,0.011500000255182385,0,0
associative,82,nn,500,1500,2505,1500,0,0.011399999493733048,0,0
associative,83,nn,1500,500,2505,1500,0,0.011200027074664831,0,0
associative,84,nn,0,2000,2503,0,0,0.011299998732283711,0,0
