task,qid,method,cue_a,cue_b,target_idx,pred_idx,success,rt_ms,coarse_visited,fine_steps
associative,0,nn,1500,1000,2507,1500,0,0.04789998638443649,0,0
associative,1,nn,2000,1000,2508,2062,0,0.018399994587525725,0,0
associative,2,nn,500,1000,2504,500,0,0.015400000847876072,0,0
associative,3,nn,500,0,2500,500,0,0.013899989426136017,0,0
associative,4,nn,500,1500,2505,500,0,0.013499986380338669,0,0
associative,5,nn,0,2000,2503,0,0,0.012500007869675756,0,0
associative,6,nn,500,0,2500,500,0,0.011800002539530396,0,0
associative,7,nn,1000,2000,2508,2062,0,0.011800002539530396,0,0
associative,8,nn,1500,500,2505,500,0,0.012500007869675756,0,0
associative,9,nn,1000,0,2501,0,0,0.012499978765845299,0,0
associative,10,nn,500,2000,2506,500,0,0.01170000177808106,0,0
associative,11,nn,1000,0,2501,0,0,0.01170000177808106,0,0
associative,12,nn,0,500,2500,500,0,0.011500000255182385,0,0
associative,13,nn,0,500,2500,500,0,0.01170000177808106,0,0
associative,14,nn,1500,1000,2507,1500,0,0.01200000406242907,0,0
associative,15,nn,2000,0,2503,0,0,0.011500000255182385,0,0
associative,16,nn,2000,0,2503,0,0,0.011399999493733048,0,0
associative,17,nn,2000,1000,2508,2062,0,0.011399999493733048,0,0
associative,18,nn,1500,1000,2507,1500,0,0.011699972674250603,0,0
associative,19,nn,1500,500,2505,500,0,0.011399999493733048,0,0
associative,20,nn,500,0,2500,500,0,0.011500000255182385,0,0
associative,21,nn,1500,0,2502,66,0,0.012100004823878407,0,0
associative,22,nn,2000,0,2503,0,0,0.011900003300979733,0,0
associative,23,nn,0,1500,2502,66,0,0.011600001016631722,0,0
associative,24,nn,500,1000,2504,500,0,0.011500000255182385,0,0
associative,25,nn,500,1000,2504,500,0,0.011800002539530396,0,0
associative,26,nn,2000,1000,2508,2062,0,0.011600001016631722,0,0
associative,27,nn,1500,1000,2507,1500,0,0.011899974197149277,0,0
associative,28,nn,1500,500,2505,500,0,0.011500000255182385,0,0
associative,29,nn,2000,0,2503,0,0,0.011600001016631722,0,0
associative,30,nn,1000,500,2504,500,0,0.011900003300979733,0,0
associative,31,nn,2000,0,2503,0,0,0.011399999493733048,0,0
associative,32,nn,0,500,2500,500,0,0.011600001016631722,0,0
associative,33,nn,500,1500,2505,500,0,0.011800002539530396,0,0
associative,34,nn,500,1000,2504,500,0,0.011500000255182385,0,0
associative,35,nn,0,1500,2502,66,0,0.011399999493733048,0,0
associative,36,nn,0,1500,2502,66,0,0.011900003300979733,0,0
