task,qid,method,cue_a,cue_b,target_idx,pred_idx,success,rt_ms,coarse_visited,fine_steps
associative,0,nn,1500,1000,2507,1500,0,0.045900000259280205,0,0
associative,1,nn,2000,1000,2508,2062,0,0.017999991541728377,0,0
associative,2,nn,500,1000,2504,500,0,0.014699995517730713,0,0
associative,3,nn,500,0,2500,500,0,0.01479999627918005,0,0
associative,4,nn,500,1500,2505,500,0,0.013500015484169126,0,0
associative,5,nn,0,2000,2503,0,0,0.012200005585327744,0,0
associative,6,nn,500,0,2500,500,0,0.01200000406242907,0,0
associative,7,nn,1000,2000,2508,2062,0,0.01170000177808106,0,0
associative,8,nn,1500,500,2505,500,0,0.012100004823878407,0,0
associative,9,nn,1000,0,2501,0,0,0.011900003300979733,0,0
associative,10,nn,500,2000,2506,500,0,0.011500000255182385,0,0
associative,11,nn,1000,0,2501,0,0,0.011800002539530396,0,0
associative,12,nn,0,500,2500,500,0,0.011400028597563505,0,0
associative,13,nn,0,500,2500,500,0,0.011399999493733048,0,0
associative,14,nn,1500,1000,2507,1500,0,0.011099997209385037,0,0
associative,15,nn,2000,0,2503,0,0,0.011199997970834374,0,0
associative,16,nn,2000,0,2503,0,0,0.011199997970834374,0,0
associative,17,nn,2000,1000,2508,2062,0,0.011299998732283711,0,0
associative,18,nn,1500,1000,2507,1500,0,0.011099997209385037,0,0
associative,19,nn,1500,500,2505,500,0,0.011099997209385037,0,0
associative,20,nn,500,0,2500,500,0,0.011500000255182385,0,0
associative,21,nn,1500,0,2502,66,0,0.011800002539530396,0,0
associative,22,nn,2000,0,2503,0,0,0.011600001016631722,0,0
associative,23,nn,0,1500,2502,66,0,0.011199997970834374,0,0
associative,24,nn,500,1000,2504,500,0,0.011099997209385037,0,0
associative,25,nn,500,1000,2504,500,0,0.011500000255182385,0,0
associative,26,nn,2000,1000,2508,2062,0,0.011399999493733048,0,0
associative,27,nn,1500,1000,2507,1500,0,0.011199997970834374,0,0
associative,28,nn,1500,500,2505,500,0,0.0109999964479357,0,0
associative,29,nn,2000,0,2503,0,0,0.011199997970834374,0,0
associative,30,nn,1000,500,2504,500,0,0.011299998732283711,0,0
associative,31,nn,2000,0,2503,0,0,0.011500000255182385,0,0
associative,32,nn,0,500,2500,500,0,0.011300027836114168,0,0
associative,33,nn,500,1500,2505,500,0,0.011399999493733048,0,0
associative,34,nn,500,1000,2504,500,0,0.011399999493733048,0,0
associative,35,nn,0,1500,2502,66,0,0.011199997970834374,0,0
associative,36,nn,0,1500,2502,66,0,0.011399999493733048,0,0
associative,37,nn,500,1500,2505,500,0,0.011199997970834374,0,0
associative,38,nn,1500,500,2505,500,0,0.011199997970834374,0,0
associative,39,nn,0,1500,2502,66,0,0.011199997970834374,0,0
associative,40,nn,1500,500,2505,500,0,0.011399999493733048,0,0
associative,41,nn,0,2000,2503,0,0,0.011100026313215494,0,0
associative,42,nn,2000,0,2503,0,0,0.011199997970834374,0,0
associative,43,nn,1000,500,2504,500,0,0.011299998732283711,0,0
associative,44,nn,1000,1500,2507,1500,0,0.011199997970834374,0,0
associative,45,nn,2000,500,2506,500,0,0.011099997209385037,0,0
associative,46,nn,0,1500,2502,66,0,0.011399999493733048,0,0
associative,47,nn,1500,1000,2507,1500,0,0.011199997970834374,0,0
associative,48,nn,2000,1500,2509,2000,0,0.011199997970834374,0,0
associative,49,nn,1000,2000,2508,2062,0,0.011399999493733048,0,0
associative,50,nn,500,1000,2504,500,0,0.011299998732283711,0,0
associative,51,nn,1500,0,2502,66,0,0.011099997209385037,0,0
associative,52,nn,2000,0,2503,0,0,0.011099997209385037,0,0
associative,53,nn,500,2000,2506,500,0,0.011299998732283711,0,0
associative,54,nn,500,1500,2505,500,0,0.011299998732283711,0,0
associative,55,nn,500,1500,2505,500,0,0.011199997970834374,0,0
associative,56,nn,0,1000,2501,0,0,0.011900003300979733,0,0
associative,57,nn,2000,500,2506,500,0,0.011900003300979733,0,0
associative,58,nn,2000,1500,2509,2000,0,0.011600001016631722,0,0
associative,59,nn,2000,500,2506,500,0,0.011199997970834374,0,0
associative,60,nn,2000,1000,2508,2062,0,0.011299998732283711,0,0
associative,61,nn,2000,500,2506,500,0,0.011299998732283711,0,0
associative,62,nn,0,2000,2503,0,0,0.011299998732283711,0,0
associative,63,nn,0,1500,2502,66,0,0.011100026313215494,0,0
associative,64,nn,2000,1000,2508,2062,0,0.011200027074664831,0,0
associative,65,nn,0,500,2500,500,0,0.011099997209385037,0,0
associative,66,nn,1500,500,2505,500,0,0.011199997970834374,0,0
associative,67,nn,500,1000,2504,500,0,0.011299998732283711,0,0
associative,68,nn,500,0,2500,500,0,0.011199997970834374,0,0
associative,69,nn,0,1500,2502,66,0,0.011399999493733048,0,0
associative,70,nn,1500,2000,2509,2000,0,0.011199997970834374,0,0
associative,71,nn,1500,1000,2507,1500,0,0.011299998732283711,0,0
associative,72,nn,0,1000,2501,0,0,0.011199997970834374,0,0
associative,73,nn,1000,0,2501,0,0,0.011199997970834374,0,0
associative,74,nn,1500,2000,2509,2000,0,0.011299998732283711,0,0
associative,75,nn,2000,1000,2508,2062,0,0.011099997209385037,0,0
associative,76,nn,1000,2000,2508,2062,0,0.011399999493733048,0,0
associative,77,nn,0,1500,2502,66,0,0.011500000255182385,0,0
associative,78,nn,500,2000,2506,500,0,0.011199997970834374,0,0
associative,79,nn,0,1000,2501,0,0,0.011399999493733048,0,0
associative,80,nn,500,0,2500,500,0,0.011299998732283711,0,0
associative,81,nn,1000,500,2504,500,0,0.011299998732283711,0,0
associative,82,nn,2000,1500,2509,2000,0,0.011299998732283711,0,0
associative,83,nn,0,1500,2502,66,0,0.011199997970834374,0,0
associative,84,nn,1000,2000,2508,2062,0,0.011500000255182385,0,0
associative,85,nn,500,1500,2505,500,0,0.011399999493733048,0,0
associative,86,nn,2000,500,2506,500,0,0.011099997209385037,0,0
associative,87,nn,1500,2000,2509,2000,0,0.011099997209385037,0,0
associative,88,nn,1000,2000,2508,2062,0,0.011299998732283711,0,0
associative,89,nn,0,500,2500,500,0,0.011200027074664831,0,0
associative,90,nn,1000,2000,2508,2062,0,0.011099997209385037,0,0
associative,91,nn,0,2000,2503,0,0,0.011199997970834374,0,0
associative,92,nn,1500,2000,2509,2000,0,0.011199997970834374,0,0
associative,93,nn,500,1500,2505,500,0,0.01170000177808106,0,0
associative,94,nn,1000,2000,2508,2062,0,0.011600001016631722,0,0
associative,95,nn,2000,1500,2509,2000,0,0.011199997970834374,0,0
associative,96,nn,1500,500,2505,500,0,0.011299998732283711,0,0
associative,97,nn,0,500,2500,500,0,0.011199997970834374,0,0
associative,98,nn,1000,2000,2508,2062,0,0.011299998732283711,0,0
associative,99,nn,0,1000,2501,0,0,0.011299998732283711,0,0
associative,100,nn,1000,0,2501,0,0,0.011399999493733048,0,0
associative,101,nn,1000,1500,2507,1500,0,0.011399999493733048,0,0
associative,102,nn,0,1500,2502,66,0,0.011199997970834374,0,0
associative,103,nn,1000,2000,2508,2062,0,0.011299998732283711,0,0
associative,104,nn,500,1000,2504,500,0,0.011399999493733048,0,0
associative,105,nn,1000,1500,2507,1500,0,0.011099997209385037,0,0
associative,106,nn,1500,1000,2507,1500,0,0.011299998732283711,0,0
associative,107,nn,0,500,2500,500,0,0.011199997970834374,0,0
associative,108,nn,500,2000,2506,500,0,0.011199997970834374,0,0
associative,109,nn,2000,0,2503,0,0,0.011299998732283711,0,0
associative,110,nn,2000,500,2506,500,0,0.011299998732283711,0,0
associative,111,nn,1000,0,2501,0,0,0.011500000255182385,0,0
associative,112,nn,1500,0,2502,66,0,0.011399999493733048,0,0
associative,113,nn,2000,500,2506,500,0,0.011399999493733048,0,0
associative,114,nn,500,0,2500,500,0,0.011199997970834374,0,0
associative,115,nn,2000,500,2506,500,0,0.011299998732283711,0,0
associative,116,nn,500,0,2500,500,0,0.011299998732283711,0,0
associative,117,nn,1500,1000,2507,1500,0,0.011500000255182385,0,0
associative,118,nn,1000,1500,2507,1500,0,0.011099997209385037,0,0
associative,119,nn,0,1500,2502,66,0,0.011299998732283711,0,0
associative,120,nn,1500,0,2502,66,0,0.011299998732283711,0,0
associative,121,nn,0,2000,2503,0,0,0.011399999493733048,0,0
associative,122,nn,1000,2000,2508,2062,0,0.011299998732283711,0,0
associative,123,nn,2000,500,2506,500,0,0.011099997209385037,0,0
associative,124,nn,1500,2000,2509,2000,0,0.011299998732283711,0,0
associative,125,nn,500,1000,2504,500,0,0.011099997209385037,0,0
associative,126,nn,1500,1000,2507,1500,0,0.011299998732283711,0,0
associative,127,nn,2000,0,2503,0,0,0.01610000617802143,0,0
associative,128,nn,1500,0,2502,66,0,0.011199997970834374,0,0
associative,129,nn,0,2000,2503,0,0,0.011299998732283711,0,0
associative,130,nn,2000,1500,2509,2000,0,0.011500000255182385,0,0
associative,131,nn,500,1000,2504,500,0,0.011399999493733048,0,0
associative,132,nn,0,500,2500,500,0,0.011600001016631722,0,0
associative,133,nn,2000,1500,2509,2000,0,0.011199997970834374,0,0
associative,134,nn,1500,500,2505,500,0,0.011099997209385037,0,0
associative,135,nn,2000,1500,2509,2000,0,0.011099997209385037,0,0
associative,136,nn,1000,2000,2508,2062,0,0.011399999493733048,0,0
associative,137,nn,1500,500,2505,500,0,0.011099997209385037,0,0
associative,138,nn,2000,500,2506,500,0,0.011199997970834374,0,0
associative,139,nn,0,500,2500,500,0,0.011399999493733048,0,0
associative,140,nn,0,1000,2501,0,0,0.011099997209385037,0,0
associative,141,nn,2000,0,2503,0,0,0.011099997209385037,0,0
associative,142,nn,2000,1500,2509,2000,0,0.011299998732283711,0,0
associative,143,nn,1000,0,2501,0,0,0.011099997209385037,0,0
associative,144,nn,2000,0,2503,0,0,0.011199997970834374,0,0
associative,145,nn,1000,500,2504,500,0,0.011199997970834374,0,0
associative,146,nn,2000,1000,2508,2062,0,0.011299998732283711,0,0
associative,147,nn,1000,500,2504,500,0,0.011100026313215494,0,0
associative,148,nn,0,2000,2503,0,0,0.011399999493733048,0,0
associative,149,nn,1500,500,2505,500,0,0.011500000255182385,0,0
associative,150,nn,1000,2000,2508,2062,0,0.011299998732283711,0,0
associative,151,nn,0,1000,2501,0,0,0.011299998732283711,0,0
associative,152,nn,2000,0,2503,0,0,0.011399999493733048,0,0
associative,153,nn,0,1500,2502,66,0,0.011299998732283711,0,0
associative,154,nn,1500,0,2502,66,0,0.011199997970834374,0,0
associative,155,nn,500,1500,2505,500,0,0.011199997970834374,0,0
associative,156,nn,0,1500,2502,66,0,0.011199997970834374,0,0
associative,157,nn,0,1500,2502,66,0,0.011299998732283711,0,0
associative,158,nn,500,2000,2506,500,0,0.011099997209385037,0,0
associative,159,nn,2000,1000,2508,2062,0,0.010899995686486363,0,0
associative,160,nn,0,2000,2503,0,0,0.011199997970834374,0,0
associative,161,nn,1500,500,2505,500,0,0.011100026313215494,0,0
associative,162,nn,1000,1500,2507,1500,0,0.011199997970834374,0,0
associative,163,nn,500,1500,2505,500,0,0.011299998732283711,0,0
associative,164,nn,1000,1500,2507,1500,0,0.011299998732283711,0,0
associative,165,nn,1000,500,2504,500,0,0.011199997970834374,0,0
associative,166,nn,0,1000,2501,0,0,0.011500000255182385,0,0
associative,167,nn,2000,1500,2509,2000,0,0.011299998732283711,0,0
associative,168,nn,2000,1500,2509,2000,0,0.011299998732283711,0,0
associative,169,nn,0,2000,2503,0,0,0.011299998732283711,0,0
associative,170,nn,2000,0,2503,0,0,0.011099997209385037,0,0
associative,171,nn,1000,1500,2507,1500,0,0.011099997209385037,0,0
associative,172,nn,2000,1000,2508,2062,0,0.011099997209385037,0,0
associative,173,nn,1000,1500,2507,1500,0,0.011200027074664831,0,0
associative,174,nn,500,1500,2505,500,0,0.011199997970834374,0,0
associative,175,nn,2000,0,2503,0,0,0.011299998732283711,0,0
associative,176,nn,500,1500,2505,500,0,0.011199997970834374,0,0
associative,177,nn,500,1500,2505,500,0,0.011099997209385037,0,0
associative,178,nn,2000,1000,2508,2062,0,0.011299998732283711,0,0
associative,179,nn,2000,500,2506,500,0,0.011199997970834374,0,0
associative,180,nn,1500,2000,2509,2000,0,0.011299998732283711,0,0
associative,181,nn,1500,2000,2509,2000,0,0.011199997970834374,0,0
associative,182,nn,500,0,2500,500,0,0.011299998732283711,0,0
associative,183,nn,2000,1000,2508,2062,0,0.011199997970834374,0,0
associative,184,nn,1500,2000,2509,2000,0,0.011399999493733048,0,0
associative,185,nn,1500,0,2502,66,0,0.011199997970834374,0,0
associative,186,nn,500,2000,2506,500,0,0.011199997970834374,0,0
associative,187,nn,1500,500,2505,500,0,0.011099997209385037,0,0
associative,188,nn,0,1000,2501,0,0,0.011199997970834374,0,0
associative,189,nn,1500,1000,2507,1500,0,0.011100026313215494,0,0
associative,190,nn,2000,500,2506,500,0,0.011200027074664831,0,0
associative,191,nn,0,2000,2503,0,0,0.011199997970834374,0,0
associative,192,nn,500,0,2500,500,0,0.011299998732283711,0,0
associative,193,nn,1500,1000,2507,1500,0,0.011399999493733048,0,0
associative,194,nn,2000,1500,2509,2000,0,0.011299998732283711,0,0
associative,195,nn,500,1500,2505,500,0,0.011299998732283711,0,0
associative,196,nn,1000,0,2501,0,0,0.011199997970834374,0,0
associative,197,nn,1500,0,2502,66,0,0.011099997209385037,0,0
associative,198,nn,0,2000,2503,0,0,0.011299998732283711,0,0
associative,199,nn,1500,500,2505,500,0,0.011099997209385037,0,0
associative,200,nn,0,2000,2503,0,0,0.011399999493733048,0,0
associative,201,nn,2000,500,2506,500,0,0.011600001016631722,0,0
associative,202,nn,0,1000,2501,0,0,0.011600001016631722,0,0
associative,203,nn,2000,0,2503,0,0,0.011399999493733048,0,0
associative,204,nn,1000,500,2504,500,0,0.011600001016631722,0,0
associative,205,nn,2000,1000,2508,2062,0,0.011299998732283711,0,0
associative,206,nn,1000,500,2504,500,0,0.011299998732283711,0,0
associative,207,nn,0,1500,2502,66,0,0.011099997209385037,0,0
